date,hour,campaign_name,daily_budget,impressions,clicks,spend,orders,revenue,ctr,cvr,cpc,acos,roas
10/27/25,7,Campaign_I,10,1806,30,31.16,2,57.37,0.0166,0.0667,1.04,0.543,1.841
10/27/25,7,Campaign_J,10,2248,58,56.51,9,202.61,0.0258,0.1552,0.97,0.279,3.585
10/27/25,8,Campaign_A,20,1075,16,15.39,0,0,0.0149,0,0.96,,0
10/27/25,8,Campaign_B,25,1992,35,19.77,3,97.6,0.0176,0.0857,0.56,0.203,4.937
10/27/25,8,Campaign_C,15,1985,43,37.67,4,147.93,0.0217,0.093,0.88,0.255,3.927
10/27/25,8,Campaign_D,10,2083,11,5.74,1,21.72,0.0053,0.0909,0.52,0.264,3.784
10/27/25,8,Campaign_E,20,1876,52,36.48,5,117.21,0.0277,0.0962,0.7,0.311,3.213
10/27/25,8,Campaign_F,25,1395,36,44.02,5,147.81,0.0258,0.1389,1.22,0.298,3.358
10/27/25,8,Campaign_G,5,1459,42,44.96,6,194.7,0.0288,0.1429,1.07,0.231,4.331
10/27/25,8,Campaign_H,10,1875,0,0,0,0,0,0,0,,
10/27/25,8,Campaign_I,10,1154,12,13.57,1,32.14,0.0104,0.0833,1.13,0.422,2.368
10/27/25,8,Campaign_J,10,2227,32,30.46,1,26.94,0.0144,0.0312,0.95,1.131,0.884
10/27/25,9,Campaign_A,20,2112,11,11.07,1,30.2,0.0052,0.0909,1.01,0.367,2.728
10/27/25,9,Campaign_B,25,2312,20,10.4,1,20.81,0.0087,0.05,0.52,0.5,2.001
10/27/25,9,Campaign_C,15,1385,38,52.99,0,0,0.0274,0,1.39,,0
10/27/25,9,Campaign_D,10,758,5,5.85,0,0,0.0066,0,1.17,,0
10/27/25,9,Campaign_E,20,702,0,0,0,0,0,0,0,,
10/27/25,9,Campaign_F,25,2010,31,44.09,3,109.81,0.0154,0.0968,1.42,0.402,2.491
10/27/25,9,Campaign_G,5,347,6,7.49,1,34.26,0.0173,0.1667,1.25,0.219,4.574
10/27/25,9,Campaign_H,10,669,0,0,0,0,0,0,0,,
10/27/25,9,Campaign_I,10,1356,26,33.35,1,25.02,0.0192,0.0385,1.28,1.333,0.75
10/27/25,9,Campaign_J,10,2318,64,95.87,8,305.29,0.0276,0.125,1.5,0.314,3.184
10/27/25,10,Campaign_A,20,350,9,7.03,0,0,0.0257,0,0.78,,0
10/27/25,10,Campaign_B,25,1761,0,0,0,0,0,0,0,,
10/27/25,10,Campaign_C,15,48,0,0,0,0,0,0,0,,
10/27/25,10,Campaign_D,10,358,2,2.1,0,0,0.0056,0,1.05,,0
10/27/25,10,Campaign_E,20,2333,52,39,4,148.71,0.0223,0.0769,0.75,0.262,3.813
10/27/25,10,Campaign_F,25,1957,45,59.83,7,171.8,0.023,0.1556,1.33,0.348,2.871
10/27/25,10,Campaign_G,5,71,1,1.19,0,0,0.0141,0,1.19,,0
10/27/25,10,Campaign_H,10,507,6,7.62,0,0,0.0118,0,1.27,,0
10/27/25,10,Campaign_I,10,774,20,27.35,0,0,0.0258,0,1.37,,0
10/27/25,10,Campaign_J,10,440,6,3.75,0,0,0.0136,0,0.62,,0
10/27/25,11,Campaign_A,20,1643,49,49.64,7,250.4,0.0298,0.1429,1.01,0.198,5.044
10/27/25,11,Campaign_B,25,1545,17,11.8,0,0,0.011,0,0.69,,0
10/27/25,11,Campaign_C,15,1236,33,34.38,3,63.07,0.0267,0.0909,1.04,0.545,1.834
10/27/25,11,Campaign_D,10,168,2,1.57,0,0,0.0119,0,0.79,,0
10/27/25,11,Campaign_E,20,842,7,7.77,0,0,0.0083,0,1.11,,0
10/27/25,11,Campaign_F,25,174,3,2.39,0,0,0.0172,0,0.8,,0
10/27/25,11,Campaign_G,5,897,13,13.47,1,34.91,0.0145,0.0769,1.04,0.386,2.592
10/27/25,11,Campaign_H,10,1061,14,12.27,2,79.97,0.0132,0.1429,0.88,0.153,6.518
10/27/25,11,Campaign_I,10,778,23,20.44,1,36.46,0.0296,0.0435,0.89,0.561,1.784
10/27/25,11,Campaign_J,10,633,15,11.5,1,33.54,0.0237,0.0667,0.77,0.343,2.917
10/27/25,12,Campaign_A,20,1169,23,19.03,1,22.9,0.0197,0.0435,0.83,0.831,1.203
10/27/25,12,Campaign_B,25,936,8,4.16,0,0,0.0085,0,0.52,,0
10/27/25,12,Campaign_C,15,2215,20,17.21,2,62.88,0.009,0.1,0.86,0.274,3.654
10/27/25,12,Campaign_D,10,2222,57,54.82,4,119.9,0.0257,0.0702,0.96,0.457,2.187
10/27/25,12,Campaign_E,20,2479,34,43.16,1,36.98,0.0137,0.0294,1.27,1.167,0.857
10/27/25,12,Campaign_F,25,2233,57,36.55,0,0,0.0255,0,0.64,,0
10/27/25,12,Campaign_G,5,2416,0,0,0,0,0,0,0,,
10/27/25,12,Campaign_H,10,1529,27,14.45,0,0,0.0177,0,0.54,,0
10/27/25,12,Campaign_I,10,754,5,6.33,0,0,0.0066,0,1.27,,0
10/27/25,12,Campaign_J,10,2231,25,29.96,1,26.45,0.0112,0.04,1.2,1.133,0.883
10/27/25,13,Campaign_A,20,2056,38,39.3,6,171.87,0.0185,0.1579,1.03,0.229,4.373
10/27/25,13,Campaign_B,25,1855,47,57.06,1,31.48,0.0253,0.0213,1.21,1.813,0.552
10/27/25,13,Campaign_C,15,1383,0,0,0,0,0,0,0,,
10/27/25,13,Campaign_D,10,1467,0,0,0,0,0,0,0,,
10/27/25,13,Campaign_E,20,886,0,0,0,0,0,0,0,,
10/27/25,13,Campaign_F,25,2432,31,30.83,2,61.74,0.0127,0.0645,0.99,0.499,2.003
10/27/25,13,Campaign_G,5,914,17,17.17,0,0,0.0186,0,1.01,,0
10/27/25,13,Campaign_H,10,800,10,14.58,0,0,0.0125,0,1.46,,0
10/27/25,13,Campaign_I,10,981,6,5.6,0,0,0.0061,0,0.93,,0
10/27/25,13,Campaign_J,10,1165,19,14.66,2,74.25,0.0163,0.1053,0.77,0.197,5.065
10/27/25,14,Campaign_A,20,2245,57,55.42,6,158.61,0.0254,0.1053,0.97,0.349,2.862
10/27/25,14,Campaign_B,25,1488,19,18.66,2,65.58,0.0128,0.1053,0.98,0.285,3.514
10/27/25,14,Campaign_C,15,2490,33,18.37,2,77.95,0.0133,0.0606,0.56,0.236,4.243
10/27/25,14,Campaign_D,10,704,19,21.83,2,74.75,0.027,0.1053,1.15,0.292,3.424
10/27/25,14,Campaign_E,20,1436,39,42.67,3,72.73,0.0272,0.0769,1.09,0.587,1.704
10/27/25,14,Campaign_F,25,2419,20,15.81,3,117.74,0.0083,0.15,0.79,0.134,7.447
10/27/25,14,Campaign_G,5,1529,19,18.79,2,56.21,0.0124,0.1053,0.99,0.334,2.991
10/27/25,14,Campaign_H,10,1732,38,54.42,5,116.79,0.0219,0.1316,1.43,0.466,2.146
10/27/25,14,Campaign_I,10,817,22,15.72,0,0,0.0269,0,0.71,,0
10/27/25,14,Campaign_J,10,552,9,8.03,0,0,0.0163,0,0.89,,0
10/27/25,15,Campaign_A,20,1380,27,20.92,4,137.18,0.0196,0.1481,0.77,0.153,6.557
10/27/25,15,Campaign_B,25,2064,55,35.16,0,0,0.0266,0,0.64,,0
10/27/25,15,Campaign_C,15,1271,8,6.05,0,0,0.0063,0,0.76,,0
10/27/25,15,Campaign_D,10,91,2,1.57,0,0,0.022,0,0.79,,0
10/27/25,15,Campaign_E,20,1365,0,0,0,0,0,0,0,,
10/27/25,15,Campaign_F,25,775,5,6.13,0,0,0.0065,0,1.23,,0
10/27/25,15,Campaign_G,5,1729,18,10.29,0,0,0.0104,0,0.57,,0
10/27/25,15,Campaign_H,10,1846,42,39.61,0,0,0.0228,0,0.94,,0
10/27/25,15,Campaign_I,10,1734,11,9.09,0,0,0.0063,0,0.83,,0
10/27/25,15,Campaign_J,10,2022,24,35.34,0,0,0.0119,0,1.47,,0
10/27/25,16,Campaign_A,20,1763,34,28.19,0,0,0.0193,0,0.83,,0
10/27/25,16,Campaign_B,25,2263,33,22.34,2,74.09,0.0146,0.0606,0.68,0.302,3.316
10/27/25,16,Campaign_C,15,1430,28,35.73,1,23.9,0.0196,0.0357,1.28,1.495,0.669
10/27/25,16,Campaign_D,10,1725,0,0,0,0,0,0,0,,
10/27/25,16,Campaign_E,20,311,5,6.84,0,0,0.0161,0,1.37,,0
10/27/25,16,Campaign_F,25,201,3,3.44,0,0,0.0149,0,1.15,,0
10/27/25,16,Campaign_G,5,1773,0,0,0,0,0,0,0,,
10/27/25,16,Campaign_H,10,212,3,3.89,0,0,0.0142,0,1.3,,0
10/27/25,16,Campaign_I,10,153,1,1.27,0,0,0.0065,0,1.27,,0
10/27/25,16,Campaign_J,10,610,0,0,0,0,0,0,0,,
10/27/25,17,Campaign_A,20,271,2,1.62,0,0,0.0074,0,0.81,,0
10/27/25,17,Campaign_B,25,505,0,0,0,0,0,0,0,,
10/27/25,17,Campaign_C,15,2204,54,34.06,0,0,0.0245,0,0.63,,0
10/27/25,17,Campaign_D,10,317,0,0,0,0,0,0,0,,
10/27/25,17,Campaign_E,20,405,5,7.21,0,0,0.0123,0,1.44,,0
10/27/25,17,Campaign_F,25,1643,20,16.42,1,25.09,0.0122,0.05,0.82,0.654,1.528
10/27/25,17,Campaign_G,5,607,16,14.88,0,0,0.0264,0,0.93,,0
10/27/25,17,Campaign_H,10,121,3,2.53,0,0,0.0248,0,0.84,,0
10/27/25,17,Campaign_I,10,1573,28,24.17,2,78.66,0.0178,0.0714,0.86,0.307,3.254
10/27/25,17,Campaign_J,10,1774,34,18.31,5,152.27,0.0192,0.1471,0.54,0.12,8.316
10/27/25,18,Campaign_A,20,1732,14,19.45,0,0,0.0081,0,1.39,,0
10/27/25,18,Campaign_B,25,1549,31,32.76,1,36.28,0.02,0.0323,1.06,0.903,1.107
10/27/25,18,Campaign_C,15,1301,37,37.24,0,0,0.0284,0,1.01,,0
10/27/25,18,Campaign_D,10,1016,10,13.46,1,39.99,0.0098,0.1,1.35,0.337,2.971
10/27/25,18,Campaign_E,20,1867,44,58.68,7,151.4,0.0236,0.1591,1.33,0.388,2.58
10/27/25,18,Campaign_F,25,604,11,12.02,1,24.69,0.0182,0.0909,1.09,0.487,2.054
10/27/25,18,Campaign_G,5,2188,15,20.02,1,23.06,0.0069,0.0667,1.33,0.868,1.152
10/27/25,18,Campaign_H,10,2377,0,0,0,0,0,0,0,,
10/27/25,18,Campaign_I,10,2126,41,45.46,4,113.16,0.0193,0.0976,1.11,0.402,2.489
10/27/25,18,Campaign_J,10,356,3,3.92,0,0,0.0084,0,1.31,,0
10/27/25,19,Campaign_A,20,1361,0,0,0,0,0,0,0,,
10/27/25,19,Campaign_B,25,1806,41,21.54,2,73.38,0.0227,0.0488,0.53,0.294,3.407
10/27/25,19,Campaign_C,15,1129,28,14.9,3,85.25,0.0248,0.1071,0.53,0.175,5.721
10/27/25,19,Campaign_D,10,92,0,0,0,0,0,0,0,,
10/27/25,19,Campaign_E,20,1571,8,6.49,0,0,0.0051,0,0.81,,0
10/27/25,19,Campaign_F,25,1530,43,28.88,2,43.23,0.0281,0.0465,0.67,0.668,1.497
10/27/25,19,Campaign_G,5,330,9,8.17,1,27.9,0.0273,0.1111,0.91,0.293,3.415
10/27/25,19,Campaign_H,10,1473,20,12.99,2,47.78,0.0136,0.1,0.65,0.272,3.678
10/27/25,19,Campaign_I,10,533,8,4.02,1,26.34,0.015,0.125,0.5,0.153,6.552
10/27/25,19,Campaign_J,10,2381,45,62.04,3,72.83,0.0189,0.0667,1.38,0.852,1.174
10/27/25,20,Campaign_A,20,1283,10,13.01,0,0,0.0078,0,1.3,,0
10/27/25,20,Campaign_B,25,2055,53,45.55,7,176,0.0258,0.1321,0.86,0.259,3.864
10/27/25,20,Campaign_C,15,210,5,3.61,0,0,0.0238,0,0.72,,0
10/27/25,20,Campaign_D,10,61,1,1.18,0,0,0.0164,0,1.18,,0
10/27/25,20,Campaign_E,20,1277,27,39.23,0,0,0.0211,0,1.45,,0
10/27/25,20,Campaign_F,25,2299,0,0,0,0,0,0,0,,
10/27/25,20,Campaign_G,5,1080,7,4.84,0,0,0.0065,0,0.69,,0
10/27/25,20,Campaign_H,10,683,0,0,0,0,0,0,0,,
10/27/25,20,Campaign_I,10,1821,20,21.49,3,102.74,0.011,0.15,1.07,0.209,4.781
10/27/25,20,Campaign_J,10,806,0,0,0,0,0,0,0,,
10/27/25,21,Campaign_A,20,2382,21,21.83,1,31.91,0.0088,0.0476,1.04,0.684,1.462
10/27/25,21,Campaign_B,25,1405,28,34.09,1,37.22,0.0199,0.0357,1.22,0.916,1.092
10/27/25,21,Campaign_C,15,1813,11,6.4,0,0,0.0061,0,0.58,,0
10/27/25,21,Campaign_D,10,0,36,28.81,3,76.43,0,0.0833,0.8,0.377,2.653
10/27/25,21,Campaign_E,20,1693,0,0,0,0,0,0,0,,
10/27/25,21,Campaign_F,25,1230,17,15.16,1,29.01,0.0138,0.0588,0.89,0.523,1.914
10/27/25,21,Campaign_G,5,2151,47,45.62,5,195.8,0.0219,0.1064,0.97,0.233,4.292
10/27/25,21,Campaign_H,10,7,0,0,0,0,0,0,0,,
10/27/25,21,Campaign_I,10,911,24,29.62,0,0,0.0263,0,1.23,,0
10/27/25,21,Campaign_J,10,578,0,0,0,0,0,0,0,,
10/27/25,22,Campaign_A,20,0,41,38.28,6,231.39,0,0.1463,0.93,0.165,6.045
10/27/25,22,Campaign_B,25,1887,53,77.2,6,124.17,0.0281,0.1132,1.46,0.622,1.608
10/27/25,22,Campaign_C,15,2429,51,51.43,8,278.79,0.021,0.1569,1.01,0.184,5.421
10/27/25,22,Campaign_D,10,425,9,7.29,1,39.72,0.0212,0.1111,0.81,0.184,5.449
10/27/25,22,Campaign_E,20,837,23,11.97,2,53.87,0.0275,0.087,0.52,0.222,4.5
10/27/25,22,Campaign_F,25,2069,50,61.98,3,97.28,0.0242,0.06,1.24,0.637,1.57
10/27/25,22,Campaign_G,5,452,12,14.07,0,0,0.0265,0,1.17,,0
10/27/25,22,Campaign_H,10,1225,16,11.34,0,0,0.0131,0,0.71,,0
10/27/25,22,Campaign_I,10,343,3,3.28,0,0,0.0087,0,1.09,,0
10/27/25,22,Campaign_J,10,2248,12,15.55,1,39.8,0.0053,0.0833,1.3,0.391,2.559
10/27/25,23,Campaign_A,20,366,6,7.47,0,0,0.0164,0,1.24,,0
10/27/25,23,Campaign_B,25,903,7,5.79,1,24.54,0.0078,0.1429,0.83,0.236,4.238
10/27/25,23,Campaign_C,15,1996,50,25.4,3,67.19,0.0251,0.06,0.51,0.378,2.645
10/27/25,23,Campaign_D,10,411,0,0,0,0,0,0,0,,
10/27/25,23,Campaign_E,20,2038,12,11.19,1,28.83,0.0059,0.0833,0.93,0.388,2.576
10/27/25,23,Campaign_F,25,1212,18,16.44,2,77.71,0.0149,0.1111,0.91,0.212,4.727
10/27/25,23,Campaign_G,5,1801,22,23.28,0,0,0.0122,0,1.06,,0
10/27/25,23,Campaign_H,10,868,15,11.69,2,46.84,0.0173,0.1333,0.78,0.25,4.007
10/27/25,23,Campaign_I,10,2258,49,71.68,4,127.65,0.0217,0.0816,1.46,0.562,1.781
10/27/25,23,Campaign_J,10,1738,39,32.31,1,27.54,0.0224,0.0256,0.83,1.173,0.852
